AccessoriesUSD,AlfaUSD,AppLBP,AppUSD,CapitalUSD,CashLBP,CashUSD,ClientDebtsUSD,ComissionLBP,ComissionTotalLBP_Accumulated,ComissionTotalUSD_Accumulated,ComissionUSD,CountDate,CountTime,ExpensesUSD,Notes,OwnerWithdrawal,PNL_ID,PNL_ResultUSD,ReceivablesUSD,SystemLBP,SystemUSD,TouchUSD,USDT,isManual
"$17,346.57",$205.54,"$10,934,142.00","$1,234.76","$13,000.00","$86,331,000.00","$14,729.00","$2,320.58",$0.00,"$27,197,653.00","$3,057.27",$0.00,2026-01-17 00:00:00,1899-12-30 15:23:35,$524.50,Checking,[],916,"$2,442.02",$30.00,"$109,411,815.00","$5,106.04",$73.96,"$5,429.77",False
"$17,189.57",$208.54,"$3,727,642.00","$2,016.26","$13,000.00","$87,476,000.00","$20,914.00","$2,377.78",$0.00,"$27,197,653.00","$3,057.27",$0.00,2026-01-17 00:00:00,1899-12-30 17:53:42,$524.50,Checking,[],918,"$2,503.98",$30.00,"$106,391,815.00","$3,285.04",$73.96,$552.77,False
"$17,181.82",$199.12,"$2,965,642.00","$1,193.41","$13,000.00","$122,051,000.00","$14,431.00","$2,639.78","$1,181,520.00","$27,197,653.00","$3,057.27",$36.72,2026-01-17 00:00:00,1899-12-30 21:50:50,$524.50,Closing,[],919,"$2,515.33",$30.00,"$70,341,815.00",$567.04,$73.96,$552.77,False
"$17,178.07",$199.12,"$2,965,642.00","$1,138.21","$13,000.00","$122,586,000.00","$14,429.00","$2,696.78",$0.00,"$28,379,173.00","$3,093.99",$0.00,2026-01-19 00:00:00,1899-12-30 08:20:48,$524.50,Opening,[],920,"$2,515.99",$30.00,"$70,341,815.00",$567.04,$73.88,$552.77,False
"$17,148.68",$165.42,"$7,544,142.00","$3,605.25","$13,000.00","$155,826,000.00","$6,395.00","$2,044.00",$0.00,"$28,379,173.00","$3,093.99",$0.00,2026-01-19 00:00:00,1899-12-30 13:23:48,$524.50,Checking,[],922,"$2,622.70",$30.00,"$101,591,815.00","$6,132.84",$65.40,$635.00,False
"$17,138.68",$149.72,"$8,615,442.00","$2,612.25","$13,000.00","$171,420,000.00","$8,745.00","$2,667.55",$0.00,"$28,379,173.00","$3,093.99",$0.00,2026-01-19 00:00:00,1899-12-30 16:31:41,$524.50,Checking,[],923,"$2,721.17",$30.00,"$75,441,815.00","$4,206.84",$57.92,$821.77,False
"$17,138.68",$149.72,"$1,093,792.00",$605.62,"$13,000.00","$84,811,000.00","$11,128.00","$2,667.55",$0.00,"$28,379,173.00","$3,093.99",$0.00,2026-01-19 00:00:00,1899-12-30 18:16:00,$524.50,Checking,[],924,"$2,768.25",$30.00,"$109,401,815.00","$4,510.84",$47.28,$771.77,False
"$17,136.58",$149.72,"$1,093,792.00",$484.62,"$13,000.00","$83,431,000.00","$9,300.00","$1,914.78","$1,159,020.00","$28,379,173.00","$3,093.99",$62.00,2026-01-19 00:00:00,1899-12-30 21:01:54,$531.83,Closing,[],925,"$2,862.37",$30.00,"$57,155,815.00","$4,528.84",$47.28,"$4,111.77",False
"$17,777.62",$149.72,"$1,093,792.00",$484.62,"$13,000.00","$83,431,000.00","$8,661.00","$1,914.78",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 08:28:58,$531.83,Opening,[],926,"$2,861.77",$30.00,"$57,155,815.00","$4,528.84",$47.28,"$4,111.77",False
"$17,777.62",$134.02,"$7,373,792.00",$328.92,"$13,000.00","$57,541,000.00","$8,416.00","$2,019.78",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 10:25:49,$531.83,Checking,[],927,"$2,881.61",$30.00,"$144,455,815.00","$4,108.84",$47.28,"$4,111.77",False
"$17,757.97",$130.88,"$7,373,792.00",$300.87,"$13,000.00","$74,381,000.00","$9,780.00","$1,554.28",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 13:35:17,$531.83,Checking,[],928,"$2,919.52",$30.00,"$110,435,815.00","$7,193.84",$47.28,$493.84,False
"$17,753.97",$130.88,"$7,323,792.00","$4,512.99","$13,000.00","$55,361,000.00","$6,689.00","$1,759.28",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 15:48:21,$531.83,Checking,[],929,"$2,977.64",$30.00,"$170,185,815.00","$5,340.84",$47.28,$493.84,False
"$17,753.97",$130.88,"$7,323,792.00","$4,578.49","$13,000.00","$53,871,000.00","$6,264.00","$1,759.28",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 16:19:36,$531.83,Checking,[],930,"$2,980.08",$30.00,"$170,185,115.00","$5,719.34",$47.28,$493.84,False
"$17,753.97",$130.88,"$7,323,792.00","$3,886.99","$13,000.00","$50,081,000.00","$6,877.00","$1,671.28",$0.00,"$29,538,193.00","$3,155.99",$0.00,2026-01-20 00:00:00,1899-12-30 18:32:54,$531.83,Checking,[],931,"$3,036.80",$30.00,"$169,944,815.00","$6,092.34",$47.28,$493.84,False
"$17,723.97",$109.90,"$9,752,342.00",$652.99,"$13,000.00","$50,071,000.00","$11,271.00","$1,971.84","$1,115,170.00","$29,538,193.00","$3,155.99",$25.18,2026-01-20 00:00:00,1899-12-30 20:57:31,$531.83,Closing,[],932,"$3,065.42",$30.00,"$156,114,815.00","$5,072.34",$47.28,$493.84,False
"$17,723.97",$109.90,"$9,752,342.00",$652.99,"$13,000.00","$49,721,000.00","$11,256.00","$1,971.84",$0.00,"$30,653,363.00","$3,181.17",$0.00,2026-01-21 00:00:00,1899-12-30 08:08:00,$550.72,Opening,[],933,"$3,065.42",$30.00,"$156,114,815.00","$5,072.34",$47.28,$493.84,False
"$17,719.25",$108.76,"$7,636,342.00",$399.39,"$13,000.00","$33,886,000.00","$13,895.00","$2,071.84",$0.00,"$30,653,363.00","$3,181.17",$0.00,2026-01-21 00:00:00,1899-12-30 12:03:29,$550.72,Checking,[],934,"$3,086.79",$30.00,"$107,484,815.00","$3,745.09",$42.96,$493.84,False
"$17,687.87",$108.76,"$4,616,342.00",$17.09,"$13,000.00","$64,656,000.00","$8,832.00","$2,071.84",$0.00,"$30,653,363.00","$3,181.17",$0.00,2026-01-21 00:00:00,1899-12-30 13:09:21,$550.72,Checking,[],935,"$3,127.99",$30.00,"$73,649,815.00","$7,500.09",$42.96,"$2,327.84",False
"$17,676.57",$98.20,"$4,616,342.00",$967.79,"$13,000.00","$56,111,000.00","$9,004.00","$1,644.62",$0.00,"$30,653,363.00","$3,181.17",$0.00,2026-01-21 00:00:00,1899-12-30 16:21:14,$550.72,Checking,[],936,"$3,152.52",$30.00,"$75,439,815.00","$6,962.08",$34.48,"$2,327.84",False
"$17,676.57",$93.92,"$8,281,092.00",$27.79,"$13,000.00","$48,011,000.00","$16,454.00","$1,529.17",$0.00,"$30,653,363.00","$3,181.17",$0.00,2026-01-21 00:00:00,1899-12-30 18:57:01,$550.72,Checking,[],937,"$3,174.15",$30.00,"$62,739,815.00",$971.08,$34.46,"$2,327.84",False
"$17,676.57",$93.92,"$2,075,342.00",$260.79,"$13,000.00","$49,651,000.00","$11,182.00","$1,599.24","$749,500.00","$30,653,363.00","$3,181.17",$70.10,2026-01-21 00:00:00,1899-12-30 21:02:07,$550.72,Closing,[],938,"$3,185.58",$30.00,"$59,409,815.00","$6,120.18",$34.46,"$2,327.84",False
"$17,676.57",$93.92,"$2,075,342.00",$260.79,"$13,000.00","$49,651,000.00","$11,153.00","$1,599.24",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 08:08:16,$579.72,Opening,[],939,"$3,185.58",$30.00,"$59,409,815.00","$6,120.18",$34.46,"$2,327.84",False
"$17,657.46",$79.42,"$5,300,642.00",$130.49,"$13,000.00","$37,921,000.00","$11,204.00","$1,429.17",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 10:29:22,$579.72,Checking,[],940,"$3,192.58",$30.00,"$181,079,815.00","$5,160.18",$29.14,"$2,327.84",False
"$17,637.86",$70.42,"$3,770,642.00","$1,201.69","$13,000.00","$25,625,000.00","$11,671.00","$1,407.95",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 12:16:37,$579.72,Checking,[],941,"$3,220.41",$30.00,"$190,635,815.00","$4,899.18",$19.66,"$2,327.84",False
"$17,601.66",$70.42,"$20,239,292.00",$304.46,"$13,000.00","$26,655,000.00","$12,361.00","$1,509.95",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 14:54:56,$579.72,Checking,[],942,"$3,237.62",$30.00,"$171,035,815.00","$5,097.17",$19.66,"$2,327.84",False
"$17,593.66",$70.42,"$18,548,292.00",$368.46,"$13,000.00","$29,295,000.00","$6,741.00","$1,584.95",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 16:39:37,$579.72,Checking,[],943,"$3,256.54",$30.00,"$148,875,815.00","$10,675.77",$19.66,"$2,499.84",False
"$17,592.16",$39.42,"$17,098,292.00","$2,548.05","$13,000.00","$41,615,000.00","$7,971.00","$1,577.95",$0.00,"$31,402,863.00","$3,251.27",$0.00,2026-01-22 00:00:00,1899-12-30 19:07:33,$579.72,Checking,[],944,"$3,300.04",$30.00,"$143,875,815.00","$7,401.18",$19.66,"$2,499.84",False
"$17,589.66",$39.42,"$14,823,292.00","$2,119.05","$13,000.00","$41,315,000.00","$8,441.00","$1,577.95","$665,880.00","$31,402,863.00","$3,251.27",$40.68,2026-01-22 00:00:00,1899-12-30 21:01:24,$579.72,Closing,[],945,"$3,302.43",$30.00,"$143,875,815.00","$7,401.18",$19.66,"$2,499.84",False
"$17,589.66",$39.42,"$14,823,292.00","$2,119.05","$13,000.00","$41,315,000.00","$8,441.00","$1,577.95",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 08:07:30,$579.72,Opening,[],946,"$3,302.43",$30.00,"$143,875,815.00","$7,401.18",$19.66,"$2,499.84",False
"$17,549.66",$39.42,"$9,704,942.00","$1,646.05","$13,000.00","$135,005,000.00","$9,117.00","$1,579.37",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 10:38:29,$579.72,Checking,[],947,"$3,324.64",$30.00,"$231,145,815.00","$5,356.18",$19.66,"$2,478.84",False
"$17,546.42",$39.42,"$2,257,592.00",$22.45,"$13,000.00","$135,115,000.00","$9,698.00","$3,032.70",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 12:15:45,$579.72,Checking,[],948,"$3,340.70",$30.00,"$225,685,815.00","$5,160.72",$19.66,"$2,478.84",False
"$17,526.42",$30.42,"$1,863,592.00",$504.83,"$13,000.00","$132,655,000.00","$12,665.00","$3,119.48",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 14:49:40,$579.72,Checking,[],949,"$3,406.64",$30.00,"$207,685,815.00","$1,863.72",$19.66,"$2,508.84",False
"$17,503.67",$30.42,"$7,701,242.00","$1,551.28","$13,000.00","$126,595,000.00","$12,992.00","$2,498.48",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 17:14:38,$579.72,Checking,[],950,"$3,462.27",$30.00,"$190,625,815.00","$3,695.72",$19.66,$220.84,False
"$17,496.77",$30.42,"$5,870,242.00","$2,805.78","$13,000.00","$122,080,000.00","$10,775.00","$2,138.48",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 18:57:40,$579.72,Checking,[],951,"$3,503.64",$30.00,"$197,175,815.00","$5,216.72",$19.66,$69.84,False
"$17,489.02",$30.42,"$8,763,492.00","$2,796.77","$13,000.00","$118,645,000.00","$10,547.00","$2,108.48",$0.00,"$32,068,743.00","$3,291.95",$0.00,2026-01-23 00:00:00,1899-12-30 20:56:25,$579.72,Checking,[],952,"$3,516.32",$30.00,"$187,175,815.00","$5,640.72",$10.02,$69.84,False
"$17,489.02",$30.42,"$8,763,492.00","$2,796.77","$13,000.00","$118,645,000.00","$10,547.00","$2,108.48","$538,960.00","$32,068,743.00","$3,291.95",$37.61,2026-01-23 00:00:00,1899-12-30 21:09:46,$579.72,Closing,[],953,"$3,516.32",$30.00,"$187,175,815.00","$5,640.72",$10.02,$69.84,False
"$17,489.02",$30.42,"$8,763,492.00","$2,796.77","$13,000.00","$118,645,000.00","$10,547.00","$2,108.48",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 08:19:06,$579.72,Opening,[],954,"$3,516.32",$30.00,"$187,175,815.00","$5,640.72",$10.02,$69.84,False
"$17,463.08",$30.42,"$8,763,492.00","$2,861.27","$13,000.00","$114,835,000.00","$13,748.00","$2,156.98",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 10:57:22,$579.72,Checking,[],955,"$3,545.01",$30.00,"$187,975,815.00","$2,394.72",$10.02,$90.20,False
"$17,463.08",$24.78,"$10,157,742.00","$1,548.72","$13,000.00","$112,875,000.00","$13,390.00","$2,107.43",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 13:11:53,$579.72,Checking,[],956,"$3,580.33",$30.00,"$166,525,815.00","$4,047.72",$10.02,$273.20,False
"$17,460.58",$24.78,"$3,016,392.00","$1,749.22","$13,000.00","$103,275,000.00","$10,176.50","$2,251.43",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 15:08:01,$638.49,Checking,[],957,"$3,612.35",$30.00,"$165,875,815.00","$6,955.72",$10.02,$403.49,False
"$17,571.75",$24.72,"$1,849,392.00","$2,112.22","$13,000.00","$127,970,000.00","$9,996.00","$1,805.98",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 16:53:52,$638.49,Checking,[],958,"$3,690.42",$30.00,"$152,925,815.00","$6,977.72",$10.02,$555.49,False
"$17,551.25",$10.28,"$1,396,642.00",$96.32,"$13,000.00","$137,720,000.00","$10,466.00","$1,529.43",$0.00,"$32,607,703.00","$3,329.56",$0.00,2026-01-24 00:00:00,1899-12-30 19:30:36,$638.49,Checking,[],959,"$3,754.26",$30.00,"$131,725,815.00","$8,147.72",$4.70,"$1,515.49",False
"$17,539.75",$10.28,"$631,642.00",$5.32,"$13,000.00","$137,720,000.00","$13,272.00","$1,599.43","$56,250.00","$32,607,703.00","$3,329.56",$53.24,2026-01-24 00:00:00,1899-12-30 20:59:40,$638.49,Closing,[],960,"$3,768.76",$30.00,"$131,725,815.00","$5,907.72",$4.70,"$1,035.49",False
"$17,539.75",$10.28,"$631,642.00",$5.32,"$13,000.00","$137,720,000.00","$13,272.00","$1,599.43",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 08:17:33,$638.49,Opening,[],961,"$3,768.25",$30.00,"$131,725,815.00","$5,907.21",$4.70,"$1,035.49",False
"$17,532.30",$2.86,"$858,142.00",$382.32,"$13,000.00","$123,300,000.00","$11,541.00","$1,683.70",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 10:02:31,$638.49,Checking,[],962,"$3,787.66",$30.00,"$186,925,815.00","$6,362.72",$4.70,"$1,035.49",False
"$17,521.92",$2.86,"$7,658,142.00",$137.32,"$13,000.00","$132,640,000.00","$9,202.00","$2,313.98",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 11:59:35,$638.49,Checking,[],963,"$3,812.50",$30.00,"$171,725,815.00","$8,720.91",$4.70,"$1,035.49",False
"$17,520.98",$4.72,"$6,041,142.00","$1,005.07","$13,000.00","$119,245,000.00","$11,181.00","$2,072.41",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 14:08:09,$638.49,Checking,[],964,"$3,843.05",$30.00,"$169,695,815.00","$6,837.91",$4.70,$529.48,False
"$17,518.68",$4.72,"$7,822,392.00",$142.30,"$13,000.00","$56,925,000.00","$8,373.00","$2,327.62",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 16:47:04,$638.49,Checking,[],965,"$3,961.63",$30.00,"$151,145,815.00","$5,742.61",$4.70,"$6,040.48",False
"$17,496.18",$4.72,"$705,542.00",$11.30,"$13,000.00","$64,885,000.00","$12,820.64","$2,518.62",$0.00,"$32,663,953.00","$3,382.80",$0.00,2026-01-26 00:00:00,1899-12-30 19:09:13,$638.49,Checking,[],966,"$4,043.24",$30.00,"$139,715,815.00","$6,041.21",$4.70,$500.48,False
"$17,496.18",$4.72,"$10,370,542.00",$146.30,"$13,000.00","$65,905,000.00","$17,298.64","$1,957.40","$850,780.00","$32,663,953.00","$3,382.80",$110.10,2026-01-26 00:00:00,1899-12-30 21:01:32,$638.49,Closing,[],967,"$4,054.17",$30.00,"$128,735,815.00","$1,879.21",$4.70,$450.48,False
"$17,496.18",$4.72,"$10,370,542.00",$136.30,"$13,000.00","$65,905,000.00","$17,798.64","$1,957.40",$0.00,"$33,514,733.00","$3,492.90",$0.00,2026-01-27 00:00:00,1899-12-30 08:07:04,$638.49,Opening,[],968,"$4,054.17",$30.00,"$128,735,815.00","$1,389.21",$4.70,$450.48,False
"$17,489.51",$4.72,"$9,889,142.00",$712.61,"$13,000.00","$71,215,000.00","$14,614.00","$2,039.40",$0.00,"$33,514,733.00","$3,492.90",$0.00,2026-01-27 00:00:00,1899-12-30 11:49:05,$638.49,Checking,[],969,"$4,122.61",$30.00,"$19,275,815.00","$5,386.21",$4.70,$450.48,False
"$17,441.51",$4.72,"$4,078,042.00",$520.09,"$13,000.00","$71,220,000.00","$12,726.00","$2,377.29",$0.00,"$33,514,733.00","$3,492.90",$0.00,2026-01-27 00:00:00,1899-12-30 14:45:21,$638.49,Checking,[],970,"$4,165.02",$30.00,"$117,005,815.00","$5,785.21",$1.54,$961.48,False
"$17,428.86",$4.72,"$3,148,042.00",$870.19,"$13,000.00","$61,900,000.00","$10,365.00","$2,425.29",$0.00,"$33,514,733.00","$3,492.90",$0.00,2026-01-27 00:00:00,1899-12-30 16:54:26,$638.49,Checking,[],971,"$4,187.43",$30.00,"$117,005,815.00","$8,130.21",$1.54,$863.48,False
"$17,423.26",$4.72,"$3,282,242.00","$1,661.69","$13,000.00","$60,380,000.00","$10,635.00","$2,220.65",$0.00,"$33,514,733.00","$3,492.90",$0.00,2026-01-27 00:00:00,1899-12-30 19:52:34,$638.49,Checking,[],973,"$4,234.74",$30.00,"$95,805,815.00","$7,684.21",$1.54,$763.48,False
"$17,416.86",$4.72,"$3,282,242.00","$2,436.19","$13,000.00","$59,420,000.00","$9,845.00","$2,320.65","$1,064,500.00","$33,514,733.00","$3,492.90",$41.22,2026-01-27 00:00:00,1899-12-30 20:56:38,$638.49,Closing,[],974,"$4,251.77",$30.00,"$94,005,815.00","$7,684.21",$1.54,$751.48,False
"$17,416.86",$4.72,"$3,282,242.00","$1,536.19","$13,000.00","$59,420,000.00","$10,745.00","$2,320.65",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 08:14:49,$638.49,Opening,[],975,"$4,251.77",$30.00,"$94,005,815.00","$7,684.21",$1.54,$751.48,False
"$17,410.36",$4.72,"$1,587,242.00","$1,228.69","$13,000.00","$55,720,000.00","$9,809.00","$2,330.65",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 10:16:04,$638.49,Checking,[],976,"$4,271.05",$30.00,"$168,770,815.00","$8,189.21",$1.54,$751.48,False
"$17,406.77",$4.72,"$2,036,992.00",$10.05,"$13,000.00","$233,555,000.00","$10,571.00","$2,611.29",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 14:01:07,$638.49,Checking,[],977,"$4,380.53",$30.00,"$64,680,815.00","$4,394.34",$1.54,"$3,751.48",False
"$17,404.47",$4.72,"$8,758,992.00",$5.05,"$13,000.00","$103,915,000.00","$17,833.00","$2,574.61",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 15:48:46,$638.49,Checking,[],978,"$4,396.30",$30.00,"$78,180,815.00","$1,672.34",$1.54,$551.48,False
"$17,388.10",$76.72,"$3,235,492.00",$44.55,"$13,000.00","$102,935,000.00","$13,137.00","$2,045.97",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 17:56:02,$638.49,Checking,[],979,"$4,455.73",$30.00,"$165,350,315.00","$6,069.34",$1.54,$478.47,False
"$17,334.58",$76.72,"$6,792,492.00","$1,422.55","$13,000.00","$105,165,000.00","$12,732.00","$1,861.97",$0.00,"$34,579,233.00","$3,534.12",$0.00,2026-01-28 00:00:00,1899-12-30 19:43:01,$638.49,Checking,[],980,"$4,489.21",$30.00,"$152,250,315.00","$5,417.34",$1.54,$478.47,False
"$17,334.58",$45.32,"$4,002,492.00",$45.75,"$13,000.00","$104,285,000.00","$14,522.00","$1,633.75","$2,528,980.00","$34,579,233.00","$3,534.12",$53.67,2026-01-28 00:00:00,1899-12-30 21:07:17,$638.49,Closing,[],981,"$4,500.26",$30.00,"$152,250,315.00","$5,417.34",$1.54,$378.47,False
"$17,334.58",$45.32,"$4,002,492.00",$45.75,"$13,000.00","$104,285,000.00","$14,522.00","$1,633.75",$0.00,"$37,108,213.00","$3,587.79",$0.00,2026-01-29 00:00:00,1899-12-30 08:08:44,$638.49,Opening,[],982,"$4,500.26",$30.00,"$152,250,315.00","$5,417.34",$1.54,$378.47,False
"$17,311.86",$45.32,"$9,843,742.00",$94.75,"$13,000.00","$109,120,000.00","$12,841.00","$2,520.47",$0.00,"$37,108,213.00","$3,587.79",$0.00,2026-01-29 00:00:00,1899-12-30 12:02:08,$638.49,Checking,[],983,"$4,534.49",$30.00,"$120,840,315.00","$6,501.34",$1.54,$378.47,False
"$17,322.90",$42.32,"$1,999,742.00",$110.25,"$13,000.00","$111,500,000.00","$8,390.00","$2,221.53",$0.00,"$37,108,213.00","$3,587.79",$0.00,2026-01-29 00:00:00,1899-12-30 14:44:36,$754.60,Checking,[],984,"$4,553.24",$30.00,"$175,310,315.00","$10,608.34",$1.54,$378.47,False
"$17,306.68",$56.32,"$4,396,492.00",$941.75,"$13,000.00","$118,330,000.00","$10,608.00","$2,278.53",$0.00,"$37,108,213.00","$3,587.79",$0.00,2026-01-29 00:00:00,1899-12-30 17:02:21,$754.60,Checking,[],985,"$4,609.91",$30.00,"$132,710,315.00","$7,903.34",$1.54,$378.47,False
"$17,301.43",$47.32,"$2,356,492.00",$395.81,"$13,000.00","$118,850,000.00","$11,260.00","$2,208.42",$0.00,"$37,108,213.00","$3,587.79",$0.00,2026-01-29 00:00:00,1899-12-30 19:55:04,$754.60,Checking,[],986,"$4,691.69",$30.00,"$130,210,315.00","$6,338.34",$1.54,"$2,113.47",False
"$17,274.08",$47.32,"$5,986,492.00",$201.81,"$13,000.00","$118,320,000.00","$11,935.00","$2,208.42","$1,052,660.00","$37,108,213.00","$3,587.79",$68.47,2026-01-29 00:00:00,1899-12-30 21:09:00,$754.60,Closing,[],987,"$4,696.02",$30.00,"$120,210,315.00","$5,988.34",$1.54,"$2,113.47",False
"$17,274.08",$47.32,"$5,986,492.00",$276.70,"$13,000.00","$118,320,000.00","$11,935.00","$2,204.53",$0.00,"$38,160,873.00","$3,656.26",$0.00,2026-01-30 00:00:00,1899-12-30 08:05:36,$754.60,Opening,[],988,"$4,696.02",$30.00,"$120,210,315.00","$5,988.34",$1.54,"$2,113.47",False
"$16,932.51",$26.32,"$1,476,492.00",$364.70,"$13,000.00","$119,000,000.00","$10,003.00","$2,279.53",$0.00,"$38,160,873.00","$3,656.26",$0.00,2026-01-30 00:00:00,1899-12-30 10:45:16,$754.60,Checking,[],989,"$4,773.95",$30.00,"$141,640,315.00","$7,652.34",$1.54,"$2,236.47",False
"$16,930.21",$11.82,"$711,492.00",$13.70,"$13,000.00","$120,020,000.00","$11,305.00","$2,399.53",$0.00,"$38,160,873.00","$3,656.26",$0.00,2026-01-30 00:00:00,1899-12-30 12:59:36,$754.60,Checking,[],990,"$4,819.21",$30.00,"$155,540,315.00","$8,232.43",$1.54,$536.47,False
"$16,930.21",$11.82,"$4,371,742.00",$929.78,"$13,000.00","$116,530,000.00","$12,097.00","$2,742.86",$0.00,"$38,160,873.00","$3,656.26",$0.00,2026-01-30 00:00:00,1899-12-30 16:01:40,$754.60,Checking,[],991,"$4,860.27",$30.00,"$102,170,315.00","$6,500.19",$1.54,$629.47,False
"$16,928.09",$11.82,"$8,936,742.00","$1,492.48","$13,000.00","$114,350,000.00","$8,050.00","$2,186.86",$0.00,"$38,160,873.00","$3,656.26",$0.00,2026-01-30 00:00:00,1899-12-30 18:33:28,$754.60,Checking,[],992,"$4,970.59",$30.00,"$68,090,315.00","$10,948.19",$1.54,$629.47,False
"$16,718.44",$81.68,"$7,190,142.00","$2,103.18","$13,000.00","$112,880,000.00","$11,845.00","$2,289.86","$4,185,280.00","$38,160,873.00","$3,656.26",$111.17,2026-01-30 00:00:00,1899-12-30 21:05:39,$754.60,Closing,[],993,"$5,044.12",$30.00,"$53,000,315.00","$7,098.19",$1.54,$528.47,False
"$16,718.44",$81.68,"$7,190,142.00","$2,103.18","$13,000.00","$112,880,000.00","$11,845.00","$2,289.86",$0.00,"$42,346,153.00","$3,767.43",$0.00,2026-01-31 00:00:00,1899-12-30 08:15:01,$754.60,Opening,[],994,"$5,044.12",$30.00,"$53,000,315.00","$7,098.19",$1.54,$528.47,False
"$16,710.96",$78.18,"$7,132,892.00",$778.68,"$13,000.00","$131,470,000.00","$16,135.00","$1,906.86",$0.00,"$42,346,153.00","$3,767.43",$0.00,2026-01-31 00:00:00,1899-12-30 13:11:09,$754.60,Checking,[],995,"$5,129.95",$30.00,"$105,465,315.00","$3,761.49",$1.54,$616.59,False
"$16,700.48",$76.04,"$1,475,392.00","$1,043.68","$13,000.00","$146,790,000.00","$11,474.00","$2,360.31",$0.00,"$42,346,153.00","$3,767.43",$0.00,2026-01-31 00:00:00,1899-12-30 16:38:59,$754.60,Checking,[],996,"$5,230.18",$30.00,"$95,745,315.00","$7,909.49",$1.54,$616.59,False
"$16,815.48",$76.04,"$8,448,892.00","$3,092.86","$13,000.00","$142,550,000.00","$5,002.00","$2,471.42",$0.00,"$42,346,153.00","$3,767.43",$0.00,2026-01-31 00:00:00,1899-12-30 19:35:20,$754.60,Checking,[],997,"$5,344.45",$30.00,"$136,125,315.00","$11,594.49",$1.54,$616.59,False
"$16,810.88",$76.04,"$6,943,892.00","$2,441.86","$13,000.00","$162,300,000.00","$6,804.00","$2,506.53",$0.00,"$42,346,153.00","$3,767.43",$0.00,2026-01-31 00:00:00,1899-12-30 21:57:41,$754.60,Checking,[],998,"$5,369.57",$15.00,"$84,545,315.00","$10,774.49",$1.54,$616.59,False
